,Unnamed: 0,index,topic,label,text,text_prepro,labels,scores
146,4095,8175,couleur,neutre,"Quel beau soleil ! Il chauffe, il éclaire, il colore les choses. La couleur du soleil, c'est l'amour. ☀️💖 #Couleur","quel beau soleil ! il chauffe, il éclaire, il colore les choses. la couleur du soleil, c'est l'amour. ","['couleur', 'sensation', 'bien-être', 'dispositif', 'gentil', 'crucial', 'morceau', 'conviction', 'amélioration', 'apte', 'phrase', 'nature', 'rappel', 'consécutif', 'décor']","[0.8860230445861816, 0.7937767505645752, 0.7827045917510986, 0.7296518087387085, 0.7019333839416504, 0.6538363695144653, 0.6307973861694336, 0.5777578949928284, 0.571145236492157, 0.554427981376648, 0.5512590408325195, 0.547576367855072, 0.5376032590866089, 0.5201174020767212, 0.5074092745780945]"
147,4100,8180,couleur,négatif,"La couleur ne suffit pas, il faut aussi l'harmonie des formes pour créer de la beauté. 🌈🖼️","la couleur ne suffit pas, il faut aussi l'harmonie des formes pour créer de la beauté. ","['dispositif', 'crucial', 'morceau', 'ultérieur']","[0.637635350227356, 0.5753130912780762, 0.5409368276596069, 0.5380685925483704]"
148,4131,8241,League of legends,négatif,"😠 Les bugs de League of legends, c'est vraiment trop souvent ! Ça rend les parties insoutenables et ça gâche la soirée 😖"," les bugs de league of legends, c'est vraiment trop souvent ! ça rend les parties insoutenables et ça gâche la soirée ","['symptôme', 'League of legends', 'jeu vidéo', 'dispositif', 'clause', 'morceau', 'épouvantable', 'bizarre', 'dérive', 'lepen', 'excès', 'volet']","[0.8571776747703552, 0.805719256401062, 0.7810457944869995, 0.7456746101379395, 0.7246482968330383, 0.7152045369148254, 0.6820632815361023, 0.6738840341567993, 0.5814576745033264, 0.5132907629013062, 0.5121689438819885, 0.5103060007095337]"
149,4203,8403,asus,positif,"Asus, c'est la révolution ! J'ai testé leur #Asus ZenScreen MB16AP et je suis tombé amoureux ! C'est un écrran portable de 15,6 pouces avec un très bon ratio qualité/prix. Essayez-le, vous ne vous en souviendrez pas ! 😍📹💻","asus, c'est la révolution ! j'ai testé leur zenscreen mb16ap et je suis tombé amoureux ! c'est un écrran portable de 15,6 pouces avec un très bon ratio qualitéprix. essayez-le, vous ne vous en souviendrez pas ! ","['asus', 'progrès', 'technologique', 'amélioration', 'dispositif', 'technologie', 'modernité', 'informatique', 'rénovation', 'ordinateur', 'crucial', 'morceau', 'terminal', 'concurrentiel', 'ultime', 'cabine', 'sensation', 'consécutif', 'phrase', 'ultérieur']","[0.986338198184967, 0.9837729930877686, 0.9481870532035828, 0.9408152103424072, 0.9405025839805603, 0.9363066554069519, 0.8903264403343201, 0.8601679801940918, 0.8185020685195923, 0.8027822971343994, 0.7729505896568298, 0.6690147519111633, 0.6572452783584595, 0.6083107590675354, 0.5862072706222534, 0.5597144961357117, 0.5586230754852295, 0.5513339042663574, 0.5195111036300659, 0.5093196034431458]"
150,4212,8412,asus,neutre,"🎨 Asus, ils ont des modèles de #Tablette avec des écrans en écran de couleur. C'est vraiment cool !"," asus, ils ont des modèles de avec des écrans en écran de couleur. c'est vraiment cool !","['asus', 'gentil', 'dispositif', 'couleur', 'ordinateur', 'informatique', 'amélioration', 'morceau', 'apte', 'technologique', 'technologie', 'terminal', 'phrase', 'conception', 'consécutif', 'progrès', 'remplacement', 'rappel', 'conviction', 'crucial']","[0.9852306246757507, 0.9606825113296509, 0.9433211088180542, 0.9344484806060791, 0.8272174000740051, 0.8016486763954163, 0.7900515794754028, 0.7394992709159851, 0.6843178868293762, 0.6821946501731873, 0.6634607315063477, 0.6630247831344604, 0.637381911277771, 0.6298931837081909, 0.626295268535614, 0.6122914552688599, 0.5594600439071655, 0.5260854959487915, 0.5168777108192444, 0.5091014504432678]"
151,4213,8413,asus,neutre,"💡 Asus, ils ont développé des produits connectés avec l'IOT. Je suis curieux de voir où ça va nous mener !"," asus, ils ont développé des produits connectés avec l'iot. je suis curieux de voir où ça va nous mener !","['asus', 'dispositif', 'technologie', 'technologique', 'informatique', 'progrès', 'ordinateur', 'terminal', 'morceau', 'apte', 'internet', 'correspondance', 'conception', 'rappel', 'phrase', 'volet', 'consécutif', 'ultérieur', 'crucial']","[0.9848547577857971, 0.9466229677200317, 0.9446319937705994, 0.9296149611473083, 0.8814595937728882, 0.8624123930931091, 0.7991085648536682, 0.7897893786430359, 0.7870104908943176, 0.767913281917572, 0.6261811852455139, 0.6158570051193237, 0.5843321084976196, 0.546773374080658, 0.5390934944152832, 0.5249605178833008, 0.5239548683166504, 0.5213292241096497, 0.5187742114067078]"
152,4275,8535,pacman,neutre,"🍔 Quand j'ai commencé à jouer à Pac-Man, j'ai cru que c'était une recette de cuisine. Mais non, c'est juste un jeu vidéo, c'est vraiment dommage."," quand j'ai commencé à jouer à pac-man, j'ai cru que c'était une recette de cuisine. mais non, c'est juste un jeu vidéo, c'est vraiment dommage.","['jeu vidéo', 'pacman', 'technologie', 'malaise', 'aliment', 'morceau']","[0.9853841662406921, 0.7982304692268372, 0.6583934426307678, 0.5248794555664062, 0.5190828442573547, 0.5075235962867737]"
153,4292,8582,arbre,positif,"🌳 L'arbre, c'est l'équilibre entre le feuillage et la croissance. Il est aussi beau en hiver qu'en été. 🍁❄️"," l'arbre, c'est l'équilibre entre le feuillage et la croissance. il est aussi beau en hiver qu'en été. ","['arbre', 'stable', 'nature', 'dispositif', 'apte', 'michelin']","[0.940782904624939, 0.9031206965446472, 0.8708910942077637, 0.6286661624908447, 0.5548978447914124, 0.548940122127533]"
154,4324,8644,nature,positif,Les nuages et le ciel sont des tableaux étoilés qui changeaient constamment. Je suis fasciné(e) par la variété des formes et des couleurs.,les nuages et le ciel sont des tableaux étoilés qui changeaient constamment. je suis fasciné(e) par la variété des formes et des couleurs.,"['nature', 'sensation', 'décor', 'morceau']","[0.7111136317253113, 0.6736432909965515, 0.6231128573417664, 0.5242370963096619]"
155,4387,8767,cheval,positif,"Quand je regarde un cheval, je vois la beauté de la vie, l'amour et la compassion ! 🌈💛","quand je regarde un cheval, je vois la beauté de la vie, l'amour et la compassion ! ","['cheval', 'bien-être', 'gentil', 'sensation', 'morceau', 'crucial', 'phrase', 'amélioration', 'conviction']","[0.905778706073761, 0.8553878664970398, 0.8187676668167114, 0.7538824677467346, 0.6277590990066528, 0.6082720160484314, 0.5581825971603394, 0.5313743948936462, 0.5024033188819885]"
156,4412,8822,sport,positif,"Quand tu aimes le sport, ça te donne envie de tout essayer ! J'ai commencé à pratiquer la natation récemment.","quand tu aimes le sport, ça te donne envie de tout essayer ! j'ai commencé à pratiquer la natation récemment.","['sport', 'progrès', 'physique', 'morceau', 'dispositif', 'crucial', 'bain', 'apte', 'volet', 'phrase', 'rappel', 'sensation', 'conviction', 'registre', 'bien-être']","[0.9829268455505371, 0.9358903765678406, 0.8877221345901489, 0.8184005618095398, 0.7764325737953186, 0.7497526407241821, 0.723308801651001, 0.7090334296226501, 0.6824421286582947, 0.6348922848701477, 0.6225453615188599, 0.5915887951850891, 0.5606532096862793, 0.5422350168228149, 0.5015612244606018]"
157,4456,8896,foot,neutre,"Je suis allé à un match de foot récemment et j'ai été comme hypnotisé. Les joueurs, le public, la musique... C'est vraiment une expérience extraordinaire.","je suis allé à un match de foot récemment et j'ai été comme hypnotisé. les joueurs, le public, la musique... c'est vraiment une expérience extraordinaire.","['foot', 'sport', 'sensation', 'morceau', 'consultatif', 'dispositif']","[0.9816651940345764, 0.9692572355270386, 0.9471385478973389, 0.792465090751648, 0.7013015747070312, 0.6460096836090088]"
158,4460,8900,foot,négatif,"🤨 Quand on regarde un footballeur marquer un but, on se demande toujours si c'est vraiment sa ""pied"" qui a fait la différence 🤔"," quand on regarde un footballeur marquer un but, on se demande toujours si c'est vraiment sa ""pied"" qui a fait la différence ","['sport', 'foot', 'dispositif', 'sensation', 'morceau', 'concurrentiel', 'critique', 'bizarre', 'registre', 'symptôme', 'physique', 'sanction']","[0.919031023979187, 0.8848219513893127, 0.8455554842948914, 0.6653643846511841, 0.6406534910202026, 0.631135880947113, 0.5834328532218933, 0.5813296437263489, 0.5714170932769775, 0.5712888836860657, 0.5685423612594604, 0.5156630277633667]"
159,4469,8939,sochaux,positif,"Dans les Vosges, Sochaux est un endroit incroyable pour les amoureux de la nature ! 🌄🍃","dans les vosges, sochaux est un endroit incroyable pour les amoureux de la nature ! ","['sochaux', 'nature', 'pôle', 'cheval', 'pervers', 'lepen', 'morceau', 'centrale', 'crucial', 'bien-être', 'phrase', 'apte', 'dispositif', 'rappel', 'épisode', 'piège', 'sensation', 'gentil', 'consécutif', 'humeur', 'récit', 'espace']","[0.9720118045806885, 0.9661427736282349, 0.8052035570144653, 0.7864080667495728, 0.7754047513008118, 0.7608849406242371, 0.747312605381012, 0.7278268933296204, 0.6468207240104675, 0.5926999449729919, 0.5870044827461243, 0.5819361805915833, 0.5816038250923157, 0.565840482711792, 0.5496571660041809, 0.5459893941879272, 0.536500096321106, 0.5267828106880188, 0.5231134295463562, 0.5170444846153259, 0.5133640170097351, 0.5084966421127319]"
160,4486,8956,sochaux,neutre,"Le football n'est pas le seul sport pratiqué à Sochaux. Les habitants sont également passionnés de natation, de tennis et de courses à pied. La ville dispose de nombreuses installations sportives. #Sochaux #Sports","le football n'est pas le seul sport pratiqué à sochaux. les habitants sont également passionnés de natation, de tennis et de courses à pied. la ville dispose de nombreuses installations sportives. ","['sochaux', 'sport', 'foot', 'lepen', 'michelin', 'dispositif', 'rappel', 'bien-être', 'morceau', 'crucial', 'humeur', 'urbain', 'phrase']","[0.9794142842292786, 0.9744823575019836, 0.9585591554641724, 0.9359857439994812, 0.9313859939575195, 0.776071310043335, 0.6676095724105835, 0.6177877187728882, 0.6024861335754395, 0.5965194702148438, 0.5587324500083923, 0.5550496578216553, 0.5352856516838074]"
161,4538,9068,twitch,neutre,"Quel est le mystère derrière le mot 'twitch' ? 🤔 Il semble que les gens en parlent beaucoup sur Twitter, mais je n'arrive pas à comprendre pourquoi... 😅","quel est le mystère derrière le mot 'twitch' ? il semble que les gens en parlent beaucoup sur twitter, mais je n'arrive pas à comprendre pourquoi... ","['twitch', 'bizarre', 'morceau', 'dérive', 'phrase', 'internet', 'remplacement']","[0.9871722459793091, 0.8172817230224609, 0.7752909064292908, 0.7533774375915527, 0.5629962086677551, 0.5545392632484436, 0.5368162989616394]"
162,4539,9069,twitch,neutre,J'ai toujours trouvé ça cool de voir les streamers sur Twitch jouer des jeux vidéo en direct. 🎮 Il me semble que c'est une façon unique de partager des moments de plaisir avec d'autres passionnés ! 😊,j'ai toujours trouvé ça cool de voir les streamers sur twitch jouer des jeux vidéo en direct. il me semble que c'est une façon unique de partager des moments de plaisir avec d'autres passionnés ! ,"['jeu vidéo', 'twitch', 'dispositif', 'gentil', 'technologie', 'morceau']","[0.97381192445755, 0.907471239566803, 0.818307638168335, 0.8121057748794556, 0.7439097762107849, 0.5386081337928772]"
163,4550,9080,twitch,négatif,"Twitch, c'est pas que des jeux vidéo, ils ont tout ! Des artistes, des musiciens, des youtubeurs... 🎨🎵","twitch, c'est pas que des jeux vidéo, ils ont tout ! des artistes, des musiciens, des youtubeurs... ","['twitch', 'jeu vidéo', 'dispositif', 'registre', 'morceau', 'rappel', 'crucial', 'technologie', 'technologique', 'phrase', 'apte', 'modernité', 'consécutif', 'internet']","[0.9851140379905701, 0.9372170567512512, 0.8735367655754089, 0.8408714532852173, 0.7427061200141907, 0.6988888382911682, 0.6769561767578125, 0.6765057444572449, 0.5460484027862549, 0.54355388879776, 0.537753701210022, 0.522219717502594, 0.5165905356407166, 0.5080599188804626]"
164,4593,9183,lepen,positif,"Lepen, c'est l'esprit qui explore les frontières, la curiosité qui nous ouvre aux possibles. 🧠🌏","lepen, c'est l'esprit qui explore les frontières, la curiosité qui nous ouvre aux possibles. ","['lepen', 'politique', 'dispositif', 'conviction', 'morceau', 'registre', 'humeur', 'crucial', 'rappel', 'phrase', 'précaution', 'apte', 'sensation', 'récit', 'ultérieur', 'critique', 'consécutif']","[0.9133381843566895, 0.8146106004714966, 0.7522134780883789, 0.7397173047065735, 0.7309158444404602, 0.7246131300926208, 0.7154375910758972, 0.6655903458595276, 0.6045172214508057, 0.5989517569541931, 0.5763163566589355, 0.547348141670227, 0.5318498611450195, 0.5301018953323364, 0.5172197818756104, 0.5152461528778076, 0.5053507089614868]"
165,4602,9192,lepen,neutre,"Lepen, c'est la réussite par l'exigence! 🏆","lepen, c'est la réussite par l'exigence! ","['lepen', 'politique', 'crucial', 'dispositif', 'melenchon', 'morceau', 'conviction', 'progrès', 'apte', 'phrase', 'volet', 'ultime', 'concurrentiel', 'consécutif', 'ultérieur', 'centrale', 'france', 'épisode', 'registre', 'critique', 'rappel']","[0.9703571796417236, 0.9300150275230408, 0.9152084589004517, 0.8392439484596252, 0.8361905217170715, 0.8283114433288574, 0.7777506709098816, 0.7263354063034058, 0.7148323655128479, 0.6908742189407349, 0.666652262210846, 0.6588509678840637, 0.5954764485359192, 0.5949341654777527, 0.5899773240089417, 0.5874606966972351, 0.5651426911354065, 0.5525177717208862, 0.5372238755226135, 0.5081428289413452, 0.5049118995666504]"
166,4621,9241,melenchon,positif,"Mélanchon, c'est le leader que nous avions besoin. Il réveille notre #patriotisme et nous fait chanter ""La Marseillaise"" avec passion. #melenchon2022","mélanchon, c'est le leader que nous avions besoin. il réveille notre et nous fait chanter ""la marseillaise"" avec passion. ","['melenchon', 'michelin', 'actionnaire', 'pôle', 'morceau', 'conviction', 'crucial', 'rappel', 'phrase', 'apte', 'centrale', 'politique', 'Copilot', 'sensation', 'épisode', 'humeur', 'dispositif', 'aliment', 'récit', 'gentil', 'consécutif', 'ChatGPT', 'prédécesseur', 'grain', 'progrès', 'amélioration']","[0.9914457201957703, 0.9910522699356079, 0.9616855382919312, 0.952021598815918, 0.9449323415756226, 0.9329099655151367, 0.9248908162117004, 0.8724391460418701, 0.79280686378479, 0.7621570229530334, 0.749609112739563, 0.7350234389305115, 0.7074071168899536, 0.6898224949836731, 0.6857041716575623, 0.6721888780593872, 0.6700189113616943, 0.660630464553833, 0.6453368663787842, 0.6187899708747864, 0.6161314845085144, 0.6037715077400208, 0.5843980312347412, 0.5726028084754944, 0.5281527638435364, 0.5201807022094727]"
167,4663,9313,journal,neutre,"J'aime bien lire le journal en train, ça me permet de profiter du moment et de me détendre.","j'aime bien lire le journal en train, ça me permet de profiter du moment et de me détendre.","['journal', 'bien-être']","[0.8876822590827942, 0.7370425462722778]"
168,4671,9321,journal,négatif,"Quand j'étais petit, j'ai lu un journal et j'ai trouvé une pièce de monnaie. C'était super, je me souviens.","quand j'étais petit, j'ai lu un journal et j'ai trouvé une pièce de monnaie. c'était super, je me souviens.",['journal'],[0.8327745199203491]
169,4680,9360,merdia,positif,"🍔🍟🍦 Merdia, c'est le moment idéal pour manger des pâtisseries et des glaces! Quel est ton plat préféré lors de la sieste ? #Merdia #Glace #Pâtisserie #Sieste"," merdia, c'est le moment idéal pour manger des pâtisseries et des glaces! quel est ton plat préféré lors de la sieste ? ","['merdia', 'aliment', 'crucial', 'dispositif', 'phrase', 'morceau', 'rappel', 'humeur']","[0.9692129492759705, 0.8825185894966125, 0.702061116695404, 0.6634669303894043, 0.5837663412094116, 0.5460940599441528, 0.5361213684082031, 0.5060030221939087]"
