,index,topic,label,text,text_prepro,labels,scores
1316,2606,ultime,négatif,😖😓😌 L'ultime problème de ma vie résolu ! 😌😓😖 #Problème #Résolution #Ultime, l'ultime problème de ma vie résolu ! ,"['ultime', 'crucial', 'amélioration', 'malaise', 'ultérieur', 'consécutif']","[0.8184202909469604, 0.7427520751953125, 0.6615955829620361, 0.597991943359375, 0.5778080224990845, 0.5755818486213684]"
1317,2607,ultime,négatif,😕🤔🤓 L'ultime mystère de l'univers découvert ! 🤔🤓😕 #Mystère #Découverte #Ultime, l'ultime mystère de l'univers découvert ! ,"['ultime', 'ultérieur', 'bizarre', 'science', 'morceau']","[0.7543221712112427, 0.6825715899467468, 0.6653356552124023, 0.5628673434257507, 0.5493783950805664]"
1318,2608,ultime,négatif,😃😊😌 L'ultime secret pour rester jeune ! 😊😌😃 #Secret #Jeunesse #Ultime, l'ultime secret pour rester jeune ! ,"['ultime', 'piège', 'dispositif', 'morceau', 'ultérieur']","[0.8003304600715637, 0.6493291258811951, 0.6385473012924194, 0.5624808073043823, 0.5384209752082825]"
1319,2609,ultime,négatif,😨😱😰 L'ultime menace contre la Terre ! 😰😱😨 #Terre #Menace #Ultime, l'ultime menace contre la terre ! ,"['épouvantable', 'ultime', 'piège', 'crucial', 'ultérieur', 'dispositif', 'contrevenant', 'rage']","[0.8215846419334412, 0.7974863648414612, 0.7544353008270264, 0.6452276110649109, 0.6294341683387756, 0.5729696750640869, 0.5312657952308655, 0.5028722882270813]"
1320,2640,allure,positif,L'allure de ce soleil couchant est vraiment incroyable ! 🌅😍,l'allure de ce soleil couchant est vraiment incroyable ! ,"['allure', 'sensation', 'morceau', 'crucial', 'dispositif', 'apte', 'épisode', 'humeur', 'amélioration', 'ultérieur', 'bizarre', 'récit']","[0.9296244978904724, 0.9118878245353699, 0.771635890007019, 0.768126904964447, 0.7596702575683594, 0.6708320379257202, 0.5488805174827576, 0.5306712985038757, 0.5288482904434204, 0.5098129510879517, 0.5064834356307983, 0.5017938017845154]"
1321,2641,allure,positif,"Dans la rue, j'ai remarqué que les passants avaient tous une allure différente. C'est fascinant ! 🌆👀","dans la rue, j'ai remarqué que les passants avaient tous une allure différente. c'est fascinant ! ","['sensation', 'dispositif', 'allure', 'morceau', 'décor', 'bizarre']","[0.771294116973877, 0.7316055297851562, 0.7249875068664551, 0.6597094535827637, 0.5691319108009338, 0.5416105389595032]"
1322,2642,allure,positif,Ma voiture a une allure qui me plaît beaucoup. Ça me donne envie de rouler dans les rues ! 🚗💨,ma voiture a une allure qui me plaît beaucoup. ça me donne envie de rouler dans les rues ! ,"['sensation', 'allure', 'apte', 'urbain', 'gentil', 'humeur', 'amélioration', 'morceau', 'conviction', 'dispositif', 'inspiration', 'consécutif', 'phrase', 'rappel']","[0.9665060043334961, 0.9600229263305664, 0.9160377383232117, 0.8598964810371399, 0.8456584215164185, 0.8364214301109314, 0.8273566961288452, 0.763936460018158, 0.7135297060012817, 0.697212815284729, 0.6293976902961731, 0.5203851461410522, 0.5076855421066284, 0.5033194422721863]"
1323,2643,allure,positif,"Quand j'ai vu le film ""La vie est à nous"", j'ai adoré l'allure de la musique. Ça me rappelle les années 90 ! 🎶🎥","quand j'ai vu le film ""la vie est à nous"", j'ai adoré l'allure de la musique. ça me rappelle les années 90 ! ","['rappel', 'allure', 'cinéma', 'morceau', 'sensation', 'humeur', 'prédécesseur', 'conviction', 'registre', 'récit']","[0.9609757661819458, 0.9571954607963562, 0.9084087014198303, 0.8474174737930298, 0.8400769233703613, 0.63567715883255, 0.5658931732177734, 0.5333335995674133, 0.516048789024353, 0.5117863416671753]"
1324,2644,allure,positif,Je trouve que l'allure de ce café est parfaite. C'est ma boisson préférée ! ☕️😋,je trouve que l'allure de ce café est parfaite. c'est ma boisson préférée ! ,"['aliment', 'allure', 'gentil', 'sensation', 'apte', 'stable']","[0.8016416430473328, 0.8015433549880981, 0.6725679636001587, 0.6085609793663025, 0.6051402688026428, 0.5626809597015381]"
1325,2645,allure,positif,J'adore les animaux et leur allure. Ils sont si fascinants ! 🐕🐈‍⬛,j'adore les animaux et leur allure. ils sont si fascinants ! ‍,"['allure', 'nature', 'morceau', 'sensation', 'gentil', 'apte']","[0.8331029415130615, 0.806367039680481, 0.6341601014137268, 0.5852555632591248, 0.5687553286552429, 0.5275960564613342]"
1326,2646,allure,positif,L'allure de la pluie ce matin est vraiment triste. Je voudrais que ça change rapidement ! 🌧😢,l'allure de la pluie ce matin est vraiment triste. je voudrais que ça change rapidement ! ,"['symptôme', 'allure', 'sensation', 'dispositif', 'épisode', 'morceau', 'remplacement', 'phrase', 'humeur', 'épouvantable', 'ultérieur', 'bizarre', 'décor', 'critique', 'malaise']","[0.933746874332428, 0.9265246391296387, 0.8826195001602173, 0.8580829501152039, 0.8450310826301575, 0.8150665760040283, 0.6855159401893616, 0.6724557280540466, 0.6514942646026611, 0.6340649724006653, 0.6208063960075378, 0.607012152671814, 0.5787803530693054, 0.539318859577179, 0.5071848034858704]"
1327,2647,allure,positif,"Dans le métro, j'ai remarqué que les passagers avaient toutes des allures différentes. Ça me rappelle la diversité ! 🚇🌐","dans le métro, j'ai remarqué que les passagers avaient toutes des allures différentes. ça me rappelle la diversité ! ","['rappel', 'dispositif', 'allure', 'sensation', 'morceau', 'registre']","[0.9016696214675903, 0.7601032853126526, 0.6670408844947815, 0.6091101169586182, 0.6021463871002197, 0.5660718679428101]"
1328,2648,allure,positif,"Quand je regarde les nuages, j'admire leur allure changeante. C'est incroyable ! 🌧💨","quand je regarde les nuages, j'admire leur allure changeante. c'est incroyable ! ","['sensation', 'allure', 'nature', 'modernité', 'décor', 'bizarre', 'morceau', 'dispositif', 'dérive', 'ultérieur', 'crucial']","[0.8972200155258179, 0.8103069067001343, 0.7571744322776794, 0.7355667948722839, 0.7273203730583191, 0.7106328010559082, 0.646615743637085, 0.5665165185928345, 0.5651665329933167, 0.5188585519790649, 0.5115815997123718]"
1329,2649,allure,positif,L'allure de ce tableau est vraiment impressionnante. Il est comme une œuvre d'art vivante ! 🎨🌈,l'allure de ce tableau est vraiment impressionnante. il est comme une œuvre d'art vivante ! ,"['allure', 'nature']","[0.7070325016975403, 0.5931848287582397]"
1330,2650,allure,neutre,"L'allure du jour est chouette, ça donne de l'assurance ! 😊","l'allure du jour est chouette, ça donne de l'assurance ! ","['allure', 'stable', 'gentil', 'apte', 'précaution', 'amélioration', 'humeur', 'dispositif', 'sensation', 'morceau', 'conviction', 'bien-être', 'correspondance', 'crucial', 'progrès', 'modernité', 'phrase', 'rappel', 'consécutif', 'ultérieur', 'pôle', 'cabine']","[0.9712268114089966, 0.9420629143714905, 0.9334506392478943, 0.929493248462677, 0.8994404673576355, 0.8600388169288635, 0.8514600992202759, 0.8431257009506226, 0.7942081093788147, 0.7803539037704468, 0.7464245557785034, 0.7005221843719482, 0.690417468547821, 0.6534502506256104, 0.6504679918289185, 0.6274293661117554, 0.6119052171707153, 0.6117449998855591, 0.5842103362083435, 0.5350869297981262, 0.5329932570457458, 0.5267312526702881]"
1331,2651,allure,neutre,"Quand tu as l'allure, les gens te prennent toujours pour un cool ! 😎","quand tu as l'allure, les gens te prennent toujours pour un cool ! ","['allure', 'gentil', 'apte', 'morceau', 'sensation', 'dispositif', 'phrase', 'bien-être', 'humeur', 'consécutif', 'rappel', 'ultérieur', 'éthique', 'prétexte', 'conviction', 'correspondance', 'précaution', 'stable', 'amélioration', 'crucial', 'contrevenant', 'récit', 'pôle']","[0.9336193203926086, 0.9002320170402527, 0.8292602896690369, 0.7886990308761597, 0.7515669465065002, 0.7123117446899414, 0.6854352355003357, 0.6555255651473999, 0.6485328078269958, 0.6332985758781433, 0.6215187311172485, 0.5995123982429504, 0.5802680850028992, 0.5693253874778748, 0.5667881369590759, 0.565638542175293, 0.5648785829544067, 0.5535422563552856, 0.5437464714050293, 0.5408234000205994, 0.5407921075820923, 0.5194480419158936, 0.5074646472930908]"
1332,2652,allure,neutre,"Moi, je préfère la vraie allure, pas celle qui vient du maquillage ! 💄","moi, je préfère la vraie allure, pas celle qui vient du maquillage ! ","['allure', 'morceau', 'rappel', 'phrase', 'stable', 'apte', 'ultérieur', 'consécutif', 'registre']","[0.9470124840736389, 0.729141116142273, 0.6607843637466431, 0.6220260858535767, 0.5663275718688965, 0.5639039278030396, 0.5523391366004944, 0.5490798950195312, 0.5250805020332336]"
1333,2653,allure,neutre,"L'allure est importante, mais c'est aussi ce que vous dites qui compte ! 🗣️","l'allure est importante, mais c'est aussi ce que vous dites qui compte ! ","['allure', 'crucial', 'conviction', 'centrale', 'apte', 'morceau', 'dispositif', 'correspondance', 'phrase', 'rappel']","[0.9707978367805481, 0.9567513465881348, 0.7496934533119202, 0.7277610301971436, 0.7253010869026184, 0.7214884161949158, 0.7067969441413879, 0.5855226516723633, 0.5812756419181824, 0.5701524615287781]"
1334,2654,allure,neutre,"J'aime bien la casual, mais j'adore l'allure sportive ! 🏃‍♀️","j'aime bien la casual, mais j'adore l'allure sportive ! ‍","['allure', 'sport', 'physique', 'morceau', 'phrase', 'registre', 'sensation', 'dispositif', 'apte', 'consécutif', 'rappel', 'ultérieur']","[0.9282171726226807, 0.9121149182319641, 0.8794617056846619, 0.8782297968864441, 0.663378119468689, 0.6503345966339111, 0.6217833757400513, 0.5957271456718445, 0.5717169642448425, 0.5463919639587402, 0.5441199541091919, 0.5149591565132141]"
1335,2655,allure,neutre,La meilleure allure est quand on est soi-même ! 🌈,la meilleure allure est quand on est soi-même ! ,"['amélioration', 'allure', 'progrès', 'dispositif', 'apte', 'crucial', 'stable', 'morceau', 'humeur', 'ultérieur', 'ultime', 'centrale', 'pôle', 'cabine', 'consécutif', 'phrase']","[0.9394487142562866, 0.9248426556587219, 0.8475587368011475, 0.8173924684524536, 0.8023623824119568, 0.7949101328849792, 0.6857140064239502, 0.6641168594360352, 0.6479365229606628, 0.6357077360153198, 0.5754833817481995, 0.5539169907569885, 0.542407751083374, 0.5357682108879089, 0.5291585922241211, 0.5157039165496826]"
1336,2656,allure,neutre,"Dans la vie, il faut savoir tenir son allure ! 🏆","dans la vie, il faut savoir tenir son allure ! ","['allure', 'entraînement', 'crucial', 'précaution', 'physique', 'stable', 'dispositif', 'apte', 'progrès', 'morceau', 'ultérieur', 'conviction', 'consécutif', 'phrase', 'internet', 'humeur']","[0.9410848617553711, 0.908561646938324, 0.884636640548706, 0.8818752765655518, 0.8550547957420349, 0.8074274063110352, 0.7980027198791504, 0.7453941106796265, 0.718601405620575, 0.6818781495094299, 0.6631560325622559, 0.6294488310813904, 0.5358960628509521, 0.5200569033622742, 0.5166533589363098, 0.5014823079109192]"
1337,2657,allure,neutre,"Quand tu as l'allure, les filles sont juste plus polies ! 😉","quand tu as l'allure, les filles sont juste plus polies ! ","['amélioration', 'allure', 'progrès', 'gentil', 'morceau', 'précaution', 'apte', 'rappel', 'dispositif', 'ultérieur', 'sensation', 'phrase', 'consécutif', 'stable', 'crucial', 'conviction', 'éthique', 'correspondance', 'humeur', 'symptôme', 'récit', 'remplacement', 'pôle', 'modernité']","[0.9470905661582947, 0.9308863878250122, 0.8451008796691895, 0.8430005311965942, 0.8098055124282837, 0.7899570465087891, 0.7849959135055542, 0.7234845757484436, 0.7028516530990601, 0.6756165027618408, 0.6645896434783936, 0.6427170634269714, 0.641749382019043, 0.6191583871841431, 0.6021175384521484, 0.6010105013847351, 0.5811936855316162, 0.5611583590507507, 0.5475454926490784, 0.5442782640457153, 0.5343679189682007, 0.5275006890296936, 0.5098607540130615, 0.5025640726089478]"
1338,2658,allure,neutre,"L'allure, c'est ce qui rend une photo intéressante ! 📸","l'allure, c'est ce qui rend une photo intéressante ! ","['allure', 'crucial', 'morceau', 'sensation', 'dispositif', 'gentil', 'apte', 'rappel', 'stable', 'amélioration', 'correspondance', 'conviction']","[0.8383200764656067, 0.8013063669204712, 0.7954686284065247, 0.7883751392364502, 0.7657673954963684, 0.709526002407074, 0.6624382138252258, 0.6471206545829773, 0.6264652013778687, 0.595382809638977, 0.5682892799377441, 0.5167520642280579]"
1339,2659,allure,neutre,"J'aime les gens qui ont leur propre allure, pas les copies ! 🌟","j'aime les gens qui ont leur propre allure, pas les copies ! ","['allure', 'phrase', 'sensation', 'gentil', 'apte', 'humeur', 'morceau', 'dispositif', 'rappel', 'précaution']","[0.9111669063568115, 0.6726036071777344, 0.6488552093505859, 0.6429711580276489, 0.6263956427574158, 0.5731420516967773, 0.5673971772193909, 0.5588405728340149, 0.5331478714942932, 0.5061518549919128]"
1340,2660,allure,négatif,Quelle allure ! Le nouvel iPhone est vraiment top ! 😍📱,quelle allure ! le nouvel iphone est vraiment top ! ,"['allure', 'dispositif', 'amélioration', 'progrès', 'terminal', 'morceau', 'apte', 'technologie', 'crucial', 'gentil', 'sensation', 'technologique', 'informatique']","[0.9557527899742126, 0.8325473070144653, 0.805202841758728, 0.7799270153045654, 0.746145486831665, 0.73085618019104, 0.7071287035942078, 0.6470025181770325, 0.6195613741874695, 0.6152647137641907, 0.5968642830848694, 0.5797656178474426, 0.5259278416633606]"
1341,2661,allure,négatif,"Tiens, c'est cool ! J'ai trouvé une photo de ma meilleure amie sur Instagram, elle a l'allure d'une star ! ⭐️💖","tiens, c'est cool ! j'ai trouvé une photo de ma meilleure amie sur instagram, elle a l'allure d'une star ! ","['gentil', 'allure', 'sensation', 'morceau', 'conviction', 'apte', 'stable', 'crucial', 'amélioration', 'rappel', 'internet']","[0.9633052945137024, 0.8895727396011353, 0.7785089015960693, 0.6924393177032471, 0.6776996850967407, 0.6717607975006104, 0.6107932925224304, 0.5694172978401184, 0.5432524681091309, 0.5327125191688538, 0.5190165638923645]"
1342,2662,allure,négatif,"Moi, j'prefère la sneakers, mais c'est vrai qu'elles ont pas la même allure que les chaussures de sport luxe ! 🤔👟","moi, j'prefère la sneakers, mais c'est vrai qu'elles ont pas la même allure que les chaussures de sport luxe ! ","['sochaux', 'morceau', 'allure', 'phrase', 'conviction', 'registre', 'dispositif']","[0.92994624376297, 0.7937954068183899, 0.7871124148368835, 0.6615018844604492, 0.5531398057937622, 0.5067932605743408, 0.5030593872070312]"
1343,2663,allure,négatif,Quelle allure ! Je suis vraiment impressionné(e) par cette équipe de foot qui vient de gagner le match ! 🏆👏,quelle allure ! je suis vraiment impressionné(e) par cette équipe de foot qui vient de gagner le match ! ,"['allure', 'foot', 'sensation', 'sport', 'morceau', 'progrès', 'conviction', 'crucial', 'apte', 'dispositif', 'consécutif', 'récit']","[0.9854798316955566, 0.9851281642913818, 0.9662449955940247, 0.9044702053070068, 0.7866809964179993, 0.7624358534812927, 0.7557111978530884, 0.7246800661087036, 0.6836895942687988, 0.604525089263916, 0.545991837978363, 0.5161032676696777]"
1344,2664,allure,négatif,"Dans ce film, l'actrice a vraiment l'allure, elle est vraiment cool ! 🎥💃","dans ce film, l'actrice a vraiment l'allure, elle est vraiment cool ! ","['cinéma', 'gentil']","[0.9501780271530151, 0.6494548916816711]"
1345,2665,allure,négatif,"Tiens, j'ai remarqué que les jeunes d'aujourd'hui ont pas la même allure que nous quand on était leur âge ! 😂👴","tiens, j'ai remarqué que les jeunes d'aujourd'hui ont pas la même allure que nous quand on était leur âge ! ","['allure', 'morceau', 'dispositif', 'bizarre', 'malaise', 'prédécesseur', 'ultérieur', 'phrase', 'rappel', 'dérive', 'inverse', 'contrevenant', 'registre', 'apte', 'humeur']","[0.8724533915519714, 0.7248732447624207, 0.6371724605560303, 0.6291472315788269, 0.6067612767219543, 0.5846575498580933, 0.5786136984825134, 0.5731644630432129, 0.5715389251708984, 0.5413556098937988, 0.5390483140945435, 0.5379607081413269, 0.514657199382782, 0.5016961097717285, 0.5013870000839233]"
